raceId,constructorId,position,points,pointsTotal,wins
948,4,8,0,0,0
948,5,7,3,3,0
948,10,6,6,6,0
948,210,5,8,8,0
948,3,3,14,14,0
948,9,4,12,12,0
948,6,2,15,15,0
949,131,1,40,83,2
949,6,2,18,33,0
949,9,3,18,30,0
949,3,4,6,20,0
949,210,5,10,18,0
949,10,7,0,6,0
949,5,6,8,11,0
949,4,9,0,0,0
949,1,8,1,1,0
949,15,10,0,0,0
949,209,11,0,0,0
950,131,1,31,114,3
950,6,2,28,61,0
950,9,3,27,57,0
950,3,4,9,29,0
950,210,5,0,18,0
950,10,7,0,6,0
950,5,6,6,17,0
950,4,9,0,0,0
950,1,8,0,1,0
950,15,10,0,0,0
950,209,11,0,0,0
951,131,1,43,157,4
951,6,2,15,76,0
951,9,3,0,57,0
951,3,4,22,51,0
951,210,5,4,22,0
951,10,8,2,8,0
951,5,6,0,17,0
951,4,9,6,6,0
951,1,7,9,10,0
951,15,10,0,0,0
951,209,11,0,0,0
952,131,1,0,157,4
952,6,2,33,109,0
952,9,3,37,94,1
952,3,4,14,65,0
952,210,6,0,22,0
952,10,7,6,14,0
952,5,5,9,26,0
952,4,9,0,6,0
952,1,8,2,12,0
952,15,10,0,0,0
952,209,11,0,0,0
953,131,1,31,188,5
953,6,2,12,121,0
953,9,3,18,112,1
953,3,4,1,66,0
953,210,8,0,22,0
953,10,5,23,37,0
953,5,6,4,30,0
953,4,9,0,6,0
953,1,7,12,24,0
953,15,10,0,0,0
953,209,11,0,0,0
954,131,1,35,223,6
954,6,2,26,147,0
954,9,3,18,130,1
954,3,4,15,81,0
954,210,8,0,22,0
954,10,5,5,42,0
954,5,6,2,32,0
954,4,9,0,6,0
954,1,7,0,24,0
954,15,10,0,0,0
954,209,11,0,0,0
955,6,2,30,177,0
955,9,3,10,140,1
955,3,4,9,90,0
955,210,8,0,22,0
955,10,5,17,59,0
955,5,6,0,32,0
955,4,9,0,6,0
955,1,7,0,24,0
955,15,10,0,0,0
955,209,11,0,0,0
956,131,1,37,295,8
956,6,2,15,192,0
956,9,3,28,168,1
956,3,4,2,92,0
956,210,8,6,28,0
956,10,5,0,59,0
956,5,6,4,36,0
956,4,9,0,6,0
956,1,7,8,32,0
956,15,11,0,0,0
956,209,10,1,1,0
957,131,1,40,335,9
957,6,2,12,204,0
957,9,3,30,198,1
957,3,4,0,92,0
957,210,8,0,28,0
957,10,5,14,73,0
957,5,6,5,41,0
957,4,9,0,6,0
957,1,7,0,32,0
957,15,11,0,0,0
957,209,10,0,1,0
958,131,1,43,378,10
958,6,2,20,224,0
958,9,3,25,223,1
958,3,4,2,94,0
958,210,8,0,28,0
958,10,5,1,74,0
958,5,6,4,45,0
958,4,9,0,6,0
958,1,7,6,38,0
958,15,11,0,0,0
958,209,10,0,1,0
959,131,1,37,415,11
959,6,3,18,242,0
959,9,2,33,256,1
959,3,4,2,96,0
959,210,8,0,28,0
959,10,5,7,81,0
959,5,6,0,45,0
959,4,9,0,6,0
959,1,7,4,42,0
959,15,11,0,0,0
959,209,10,0,1,0
960,131,1,40,455,12
960,6,3,10,252,0
960,9,2,18,274,1
960,3,5,5,101,0
960,210,8,0,28,0
960,10,4,22,103,0
960,5,7,0,45,0
960,4,9,0,6,0
960,1,6,6,48,0
960,15,11,0,0,0
960,209,10,0,1,0
961,131,1,43,498,13
961,6,3,27,279,0
961,9,2,16,290,1
961,3,4,10,111,0
961,210,8,0,28,0
961,10,5,5,108,0
961,5,7,0,45,0
961,4,9,0,6,0
961,1,6,0,48,0
961,15,11,0,0,0
961,209,10,0,1,0
962,131,1,40,538,14
962,6,3,22,301,0
962,9,2,26,316,1
962,3,5,0,111,0
962,210,8,0,28,0
962,10,4,4,112,0
962,5,7,2,47,0
962,4,9,1,7,0
962,1,6,6,54,0
962,15,11,0,0,0
962,209,10,0,1,0
963,131,1,15,553,14
963,6,3,12,313,0
963,9,2,43,359,2
963,3,5,10,121,0
963,210,8,0,28,0
963,10,4,12,124,0
963,5,7,0,47,0
963,4,9,1,8,0
963,1,6,8,62,0
963,15,11,0,0,0
963,209,10,0,1,0
964,131,1,40,593,15
964,6,3,22,335,0
964,9,2,26,385,2
964,3,5,3,124,0
964,210,8,0,28,0
964,10,4,10,134,0
964,5,7,0,47,0
964,4,9,0,8,0
964,1,6,0,62,0
964,15,11,0,0,0
964,209,10,0,1,0
967,6,3,10,375,0
965,1,6,12,74,0
967,131,1,43,722,18
965,15,11,0,0,0
965,6,3,12,347,0
965,4,9,0,8,0
965,5,7,8,55,0
965,10,4,4,138,0
965,3,5,6,130,0
965,210,8,1,29,0
965,9,2,15,400,2
965,131,1,43,636,16
966,1,6,0,74,0
966,209,10,0,1,0
966,15,11,0,0,0
966,6,3,18,365,0
966,4,9,0,8,0
966,5,7,0,55,0
966,10,4,7,145,0
966,3,5,6,136,0
966,210,8,0,29,0
966,9,2,27,427,2
966,131,1,43,679,17
965,209,10,0,1,0
967,9,2,19,446,2
967,3,5,0,136,0
967,210,8,0,29,0
967,10,4,18,163,0
967,5,7,8,63,0
967,4,9,0,8,0
967,1,6,1,75,0
967,15,10,2,2,0
967,209,11,0,1,0
968,131,1,43,765,19
968,6,3,23,398,0
968,9,2,22,468,2
968,3,5,2,138,0
968,210,8,0,29,0
968,10,4,10,173,0
968,5,7,0,63,0
968,4,9,0,8,0
968,1,6,1,76,0
968,15,10,0,2,0
968,209,11,0,1,0
969,131,2,33,33,0
969,9,3,10,10,0
969,3,4,8,8,0
969,10,5,7,7,0
969,5,6,6,6,0
969,4,7,0,0,0
969,15,8,0,0,0
969,1,9,0,0,0
969,210,10,0,0,0
970,6,2,28,65,1
970,131,1,33,66,1
970,9,3,27,37,0
970,3,6,0,8,0
970,10,5,3,10,0
970,5,4,6,12,0
970,4,8,0,0,0
970,15,9,0,0,0
970,1,10,0,0,0
970,210,7,4,4,0
971,6,1,37,102,2
971,131,2,33,99,1
971,9,3,10,47,0
971,3,5,8,16,0
971,10,4,7,17,0
971,5,6,0,12,0
971,4,8,2,2,0
971,15,9,0,0,0
971,1,10,0,0,0
971,210,7,4,8,0
972,6,2,33,135,2
972,131,1,37,136,2
972,9,3,10,57,0
972,3,5,2,18,0
972,10,4,14,31,0
972,5,6,1,13,0
972,4,8,4,6,0
972,15,9,0,0,0
972,1,10,0,0,0
972,210,7,0,8,0
973,6,2,18,153,2
973,131,1,25,161,3
973,9,3,15,72,0
973,3,6,0,18,0
973,10,4,22,53,0
973,5,5,8,21,0
973,4,7,8,14,0
973,15,9,4,4,0
973,1,10,0,0,0
973,210,8,1,9,0
974,6,1,43,196,3
974,131,2,18,179,3
974,9,3,25,97,0
974,3,6,2,20,0
974,10,4,0,53,0
974,5,5,8,29,0
974,4,7,0,14,0
974,15,9,0,4,0
974,1,10,0,0,0
974,210,8,5,14,0
975,6,2,18,214,3
975,131,1,43,222,4
975,9,3,15,112,0
975,3,6,2,22,0
975,10,4,18,71,0
975,5,5,0,29,0
975,4,7,4,18,0
975,15,9,0,4,0
975,1,10,0,0,0
975,210,8,1,15,0
976,6,2,12,226,3
976,131,1,28,250,4
976,9,3,25,137,1
976,3,5,15,37,0
976,10,4,8,79,0
976,5,6,4,33,0
976,4,8,0,18,0
976,15,9,1,5,0
976,1,10,2,2,0
976,210,7,6,21,0
977,6,2,28,254,3
977,131,1,37,287,5
977,9,3,15,152,1
977,3,5,3,40,0
977,10,4,10,89,0
977,5,6,0,33,0
977,4,8,0,18,0
977,15,9,0,5,0
977,1,10,0,2,0
977,210,7,8,29,0
978,6,2,21,275,3
978,131,1,43,330,6
978,9,3,22,174,1
978,3,5,1,41,0
978,10,4,6,95,0
978,5,6,0,33,0
978,4,8,8,26,0
978,15,9,0,5,0
978,1,10,0,2,0
978,210,7,0,29,0
979,6,2,43,318,4
979,131,1,27,357,6
979,9,3,10,184,1
979,3,5,0,41,0
979,10,4,6,101,0
979,5,6,6,39,0
979,4,8,0,26,0
979,15,10,0,5,0
979,1,9,9,11,0
979,210,7,0,29,0
980,6,2,30,348,4
980,131,1,35,392,7
980,9,3,15,199,1
980,3,5,4,45,0
980,10,4,2,103,0
980,5,6,1,40,0
980,4,8,8,34,0
980,15,10,0,5,0
980,1,9,0,11,0
980,210,7,6,35,0
981,6,2,25,373,4
981,131,1,43,435,8
981,9,3,13,212,1
981,3,5,10,55,0
981,10,4,10,113,0
981,5,6,0,40,0
981,4,8,0,34,0
981,15,10,0,5,0
981,1,9,0,11,0
981,210,7,0,35,0
982,6,2,0,373,4
982,131,1,40,475,9
982,9,3,18,230,1
982,3,5,4,59,0
982,10,4,11,124,0
982,5,6,12,52,0
982,4,7,8,42,0
982,15,10,0,5,0
982,1,9,6,17,0
982,210,8,2,37,0
983,6,2,12,385,4
983,131,1,28,503,9
983,9,3,40,270,2
983,3,5,6,65,0
983,10,4,9,133,0
983,5,6,0,52,0
983,4,7,0,42,0
983,15,10,0,5,0
983,1,9,6,23,0
983,210,8,0,37,0
984,6,2,10,395,4
984,131,1,37,540,10
984,9,3,33,303,2
984,3,5,1,66,0
984,10,4,14,147,0
984,5,6,0,52,0
984,4,8,0,42,0
984,15,10,0,5,0
984,1,9,0,23,0
984,210,7,6,43,0
985,6,2,33,428,4
985,131,1,35,575,11
985,9,3,12,315,2
985,3,5,2,68,0
985,10,4,12,159,0
985,5,6,1,53,0
985,4,7,6,48,0
985,15,10,0,5,0
985,1,9,0,23,0
985,210,8,0,43,0
986,6,2,27,455,4
986,131,1,20,595,11
986,9,3,25,340,3
986,3,5,8,76,0
986,10,4,16,175,0
986,5,6,0,53,0
986,4,7,0,48,0
986,15,10,0,5,0
986,1,9,1,24,0
986,210,8,4,47,0
987,6,2,40,495,5
987,131,1,30,625,11
987,9,3,18,358,3
987,3,5,6,82,0
987,10,4,2,177,0
987,5,6,0,53,0
987,4,7,1,49,0
987,15,10,0,5,0
987,1,9,4,28,0
987,210,8,0,47,0
988,6,2,27,522,5
988,131,1,43,668,12
988,9,3,10,368,3
988,3,5,1,83,0
988,10,4,10,187,0
988,5,7,0,53,0
988,4,6,8,57,0
988,15,10,0,5,0
988,1,9,2,30,0
988,210,8,0,47,0
989,6,1,40,40,1
989,131,2,22,22,0
989,9,3,20,20,0
989,1,4,12,12,0
989,4,5,7,7,0
989,10,6,0,0,0
989,15,7,0,0,0
989,3,8,0,0,0
989,5,9,0,0,0
989,210,10,0,0,0
990,210,7,10,10,0
990,15,8,2,2,0
990,5,6,12,12,0
990,3,10,0,0,0
990,9,4,0,20,0
990,1,3,10,22,0
990,4,5,8,15,0
990,10,9,1,1,0
990,131,2,33,55,0
990,6,1,25,65,2
991,6,2,19,84,2
991,131,1,30,85,0
991,9,3,35,55,1
991,1,4,6,28,0
991,4,5,10,25,0
991,10,9,0,1,0
991,15,8,0,2,0
991,3,10,0,0,0
991,5,6,0,12,0
991,210,7,1,11,0
992,6,1,30,114,2
992,131,2,25,110,1
992,9,3,0,55,1
992,1,4,8,36,0
992,4,5,10,35,0
992,10,6,15,16,0
992,15,9,8,10,0
992,3,10,4,4,0
992,5,7,1,13,0
992,210,8,0,11,0
993,6,2,12,126,2
993,131,1,43,153,2
993,9,3,25,80,1
993,1,5,4,40,0
993,4,4,6,41,0
993,10,7,2,18,0
993,15,9,1,11,0
993,3,10,0,4,0
993,5,8,0,13,0
993,210,6,8,19,0
994,6,2,30,156,2
994,131,1,25,178,2
994,9,3,27,107,2
994,1,5,0,40,0
994,4,4,5,46,0
994,10,6,8,26,0
994,15,9,0,11,0
994,3,10,0,4,0
994,5,7,6,19,0
994,210,8,0,19,0
995,6,2,33,189,3
995,131,1,28,206,2
995,9,3,27,134,2
995,1,5,0,40,0
995,4,4,10,56,0
995,10,6,2,28,0
995,15,9,1,12,0
995,3,10,0,4,0
995,5,7,0,19,0
995,210,8,0,19,0
996,6,2,25,214,3
996,131,1,31,237,3
996,9,3,30,164,2
996,1,5,0,40,0
996,4,4,6,62,0
996,10,6,0,28,0
996,15,9,1,13,0
996,3,10,0,4,0
996,5,8,0,19,0
996,210,7,8,27,0
997,6,1,33,247,3
997,131,2,0,237,3
997,9,3,25,189,3
997,1,6,4,44,0
997,4,4,0,62,0
997,10,7,14,42,0
997,15,9,3,16,0
997,3,10,0,4,0
997,5,8,0,19,0
997,210,5,22,49,0
998,6,1,40,287,4
998,131,2,30,267,3
998,9,3,10,199,3
998,1,7,4,48,0
998,4,4,8,70,0
998,10,6,7,49,0
998,15,9,0,16,0
998,3,10,0,4,0
998,5,8,0,19,0
998,210,5,2,51,0
999,6,2,15,302,4
999,131,1,43,310,4
999,9,3,12,211,3
999,1,7,0,48,0
999,4,4,10,80,0
999,10,5,10,59,0
999,15,9,2,18,0
999,3,10,0,4,0
999,5,8,1,20,0
999,210,6,8,59,0
1000,6,2,33,335,4
1000,131,1,35,345,5
1000,9,3,12,223,3
1000,1,7,4,52,0
1000,4,4,2,82,0
1000,10,6,0,59,0
1000,15,9,0,18,0
1000,3,10,0,4,0
1000,5,8,8,28,0
1000,210,5,7,66,0
1001,6,2,25,360,5
1001,131,1,30,375,5
1001,9,3,15,238,3
1001,1,6,0,52,0
1001,4,4,0,82,0
1001,10,9,18,18,0
1001,15,8,1,19,0
1001,3,10,0,4,0
1001,5,7,2,30,0
1001,210,5,10,76,0
1002,5,8,0,30,0
1002,3,10,3,7,0
1002,10,7,14,32,0
1002,1,6,0,52,0
1002,131,1,40,415,6
1002,210,5,0,76,0
1002,15,9,0,19,0
1002,6,2,30,390,5
1002,9,3,10,248,3
1002,4,4,4,86,0
1003,6,2,25,415,5
1003,131,1,37,452,7
1003,9,3,26,274,3
1003,1,6,6,58,0
1003,4,4,5,91,0
1003,10,7,0,32,0
1003,15,9,2,21,0
1003,3,10,0,7,0
1003,5,8,0,30,0
1003,210,5,0,76,0
1004,6,2,27,442,5
1004,131,1,43,495,8
1004,9,3,18,292,3
1004,1,6,0,58,0
1004,4,4,0,91,0
1004,10,7,3,35,0
1004,15,9,6,27,0
1004,3,10,0,7,0
1004,5,8,0,30,0
1004,210,5,4,80,0
1005,6,2,18,460,5
1005,131,1,43,538,9
1005,9,3,27,319,3
1005,1,6,0,58,0
1005,4,4,1,92,0
1005,10,7,8,43,0
1005,15,9,0,27,0
1005,3,10,0,7,0
1005,5,8,0,30,0
1005,210,5,4,84,0
1006,210,5,0,84,0
1006,5,8,2,32,0
1006,3,10,0,7,0
1006,10,7,4,47,0
1006,1,6,0,58,0
1006,131,1,25,563,9
1006,15,9,1,28,0
1006,6,2,37,497,6
1006,9,3,18,337,3
1006,4,4,14,106,0
1007,6,2,33,530,6
1007,131,1,22,585,9
1007,9,3,25,362,4
1007,1,6,4,62,0
1007,4,4,8,114,0
1007,10,7,0,47,0
1007,15,8,8,36,0
1007,3,10,0,7,0
1007,5,9,1,33,0
1007,210,5,0,84,0
1008,6,2,23,553,6
1008,131,1,35,620,10
1008,9,3,30,392,4
1008,1,6,0,62,0
1008,4,4,0,114,0
1008,10,7,1,48,0
1008,15,8,6,42,0
1008,3,10,0,7,0
1008,5,9,0,33,0
1008,210,5,6,90,0
1009,6,2,18,571,6
1009,131,1,35,655,11
1009,9,3,27,419,4
1009,1,6,0,62,0
1009,4,4,8,122,0
1009,10,7,4,52,0
1009,15,8,6,48,0
1009,3,10,0,7,0
1009,5,9,0,33,0
1009,210,5,3,93,0
1010,4,5,6,6,0
1010,210,4,8,8,0
1010,6,2,22,22,0
1010,9,3,15,15,0
1010,131,1,44,44,1
1010,51,6,4,4,0
1010,211,7,2,2,0
1010,5,8,1,1,0
1010,1,9,0,0,0
1010,3,10,0,0,0
1012,131,1,43,130,3
1011,3,10,0,0,0
1011,5,8,2,3,0
1011,6,2,26,48,0
1011,1,5,8,8,0
1011,51,4,6,10,0
1011,9,3,16,31,0
1011,211,9,1,3,0
1011,4,7,0,6,0
1011,210,6,0,8,0
1011,131,1,43,87,2
1012,9,3,21,52,0
1012,6,2,25,73,0
1012,210,6,0,8,0
1012,4,4,6,12,0
1012,51,5,2,12,0
1012,211,8,4,7,0
1012,5,9,1,4,0
1012,1,7,0,8,0
1012,3,10,0,0,0
1013,131,1,43,173,4
1013,9,3,12,64,0
1013,6,2,26,99,0
1013,210,8,0,8,0
1013,4,7,0,12,0
1013,51,6,1,13,0
1013,211,5,10,17,0
1013,5,9,0,4,0
1013,1,4,10,18,0
1013,3,10,0,0,0
1014,131,1,44,217,5
1014,9,3,23,87,0
1014,6,2,22,121,0
1014,210,6,7,15,0
1014,4,8,0,12,0
1014,51,7,0,13,0
1014,211,5,0,17,0
1014,5,9,2,6,0
1014,1,4,4,22,0
1014,3,10,0,0,0
1015,131,1,40,257,6
1015,9,3,23,110,0
1015,6,2,18,139,0
1015,210,6,1,16,0
1015,4,8,2,14,0
1015,51,9,0,13,0
1015,211,5,0,17,0
1015,5,7,10,16,0
1015,1,4,8,30,0
1015,3,10,0,0,0
1016,131,1,38,295,7
1016,9,3,14,124,0
1016,6,2,33,172,0
1016,210,8,0,16,0
1016,4,5,14,28,0
1016,51,9,0,13,0
1016,211,6,2,19,0
1016,5,7,1,17,0
1016,1,4,0,30,0
1016,3,10,0,0,0
1017,3,10,0,0,0
1017,5,8,0,17,0
1018,9,3,32,169,1
1018,131,1,25,363,8
1017,1,4,10,40,0
1017,211,6,0,19,0
1017,4,5,4,32,0
1017,51,7,6,19,0
1017,210,9,0,16,0
1017,6,2,26,198,0
1017,9,3,13,137,0
1017,131,1,43,338,8
1018,6,2,30,228,0
1018,210,9,0,16,0
1018,4,5,0,32,0
1018,51,6,3,22,0
1018,211,7,0,19,0
1018,5,8,0,17,0
1018,1,4,12,52,0
1018,3,10,0,0,0
1019,131,1,44,407,9
1019,9,3,22,191,1
1019,6,2,15,243,0
1019,210,9,0,16,0
1019,4,5,7,39,0
1019,51,6,4,26,0
1019,211,7,0,19,0
1019,5,8,2,19,0
1019,1,4,8,60,0
1019,3,10,0,0,0
1020,1,4,10,70,0
1020,5,5,23,42,0
1020,51,9,0,26,0
1020,210,8,10,26,0
1020,6,2,18,261,0
1020,3,10,1,1,0
1020,9,3,26,217,2
1020,211,7,12,31,0
1020,4,6,0,39,0
1020,131,1,2,409,9
1021,131,1,29,438,10
1021,9,3,27,244,2
1021,6,2,27,288,0
1021,210,9,0,26,0
1021,4,6,0,39,0
1021,51,7,6,32,0
1021,211,8,0,31,0
1021,5,5,1,43,0
1021,1,4,12,82,0
1021,3,10,0,1,0
1022,131,1,33,471,10
1022,9,3,10,254,2
1022,6,2,38,326,1
1022,210,9,0,26,0
1022,4,6,4,43,0
1022,51,8,0,32,0
1022,211,7,9,40,0
1022,5,5,8,51,0
1022,1,4,0,82,0
1022,3,10,0,1,0
1023,131,1,34,505,10
1023,9,3,12,266,2
1023,6,2,25,351,2
1023,210,9,0,26,0
1023,4,5,22,65,0
1023,51,8,2,34,0
1023,211,7,6,46,0
1023,5,6,0,51,0
1023,1,4,1,83,0
1023,3,10,0,1,0
1024,131,1,22,527,10
1024,9,3,23,289,2
1024,6,2,43,394,3
1024,210,9,0,26,0
1024,4,5,2,67,0
1024,51,8,1,35,0
1024,211,7,0,46,0
1024,5,6,4,55,0
1024,1,4,6,89,0
1024,3,10,0,1,0
1025,131,1,44,571,11
1025,9,3,22,311,2
1025,6,2,15,409,3
1025,210,9,2,28,0
1025,4,5,1,68,0
1025,51,8,0,35,0
1025,211,7,6,52,0
1025,5,6,0,55,0
1025,1,4,12,101,0
1025,3,10,0,1,0
1026,3,10,0,1,0
1026,1,4,10,111,0
1026,5,6,7,62,0
1026,211,7,6,58,0
1026,51,8,0,35,0
1026,6,2,26,435,3
1026,9,3,12,323,2
1026,210,9,0,28,0
1026,4,5,0,68,0
1026,131,1,41,612,12
1027,3,10,0,1,0
1027,1,4,0,111,0
1027,5,6,2,64,0
1027,211,7,6,64,0
1027,51,8,0,35,0
1027,6,2,31,466,3
1027,9,3,18,341,2
1027,210,9,0,28,0
1027,4,5,5,73,0
1027,131,1,40,652,13
1028,131,1,43,695,14
1028,9,3,25,366,2
1028,6,2,13,479,3
1028,210,9,0,28,0
1028,4,5,10,83,0
1028,51,8,0,35,0
1028,211,6,1,65,0
1028,5,7,0,64,0
1028,1,4,10,121,0
1028,3,10,0,1,0
1029,131,1,6,701,14
1029,9,3,25,391,3
1029,6,2,0,479,3
1029,210,9,0,28,0
1029,4,5,8,91,0
1029,51,8,22,57,0
1029,211,7,2,67,0
1029,5,6,19,83,0
1029,1,4,19,140,0
1029,3,10,0,1,0
1030,131,1,38,739,15
1030,9,3,26,417,3
1030,6,2,25,504,3
1030,210,9,0,28,0
1030,4,5,0,91,0
1030,51,8,0,57,0
1030,211,7,6,73,0
1030,5,6,2,85,0
1030,1,4,5,145,0
1030,3,10,0,1,0
1034,210,9,0,1,0
1034,9,2,23,78,0
1034,3,10,0,0,0
1034,51,8,0,2,0
1034,4,6,20,32,0
1034,213,7,6,13,0
1034,211,5,2,42,0
1034,1,3,10,51,0
1034,6,4,16,43,0
1034,131,1,25,146,4
1040,131,1,41,366,8
1031,210,10,0,0,0
1031,9,9,0,0,0
1031,3,8,0,0,0
1031,51,7,2,2,0
1031,4,6,4,4,0
1031,213,5,6,6,0
1031,211,4,8,8,0
1031,1,2,26,26,0
1031,6,3,19,19,0
1031,131,1,37,37,1
1032,131,1,43,80,2
1032,6,5,0,19,0
1032,1,2,13,39,0
1032,211,4,14,22,0
1032,213,7,1,7,0
1032,4,6,4,8,0
1032,51,8,0,2,0
1032,3,9,0,0,0
1032,9,3,27,27,0
1032,210,10,0,0,0
1033,9,2,28,55,0
1033,3,10,0,0,0
1033,4,6,4,12,0
1033,213,7,0,7,0
1033,211,4,18,40,0
1033,6,5,8,27,0
1033,1,3,2,41,0
1033,210,9,1,1,0
1033,51,8,0,2,0
1033,131,1,41,121,3
1035,131,1,34,180,4
1035,6,3,12,55,0
1035,1,4,2,53,0
1035,211,5,14,41,0
1035,213,7,1,14,0
1035,4,6,4,36,0
1035,51,8,0,2,0
1035,3,10,0,0,0
1035,9,2,35,113,1
1035,210,9,0,1,0
1036,131,1,41,221,5
1036,6,5,6,61,0
1036,1,4,9,62,0
1036,211,3,22,63,0
1036,213,7,2,16,0
1036,4,6,0,36,0
1036,51,8,0,2,0
1036,3,10,0,0,0
1036,9,2,22,135,1
1036,210,9,0,1,0
1037,131,1,43,264,6
1037,6,5,0,61,0
1037,1,3,6,68,0
1037,211,4,3,66,0
1037,213,7,4,20,0
1037,4,6,23,59,0
1037,51,8,0,2,0
1037,3,10,0,0,0
1037,9,2,23,158,1
1037,210,9,0,1,0
1038,131,1,17,281,6
1038,6,6,0,61,0
1038,1,3,30,98,0
1038,211,4,16,82,0
1038,213,7,27,47,1
1038,4,5,12,71,0
1038,51,8,0,2,0
1038,3,10,0,0,0
1038,9,2,0,158,1
1038,210,9,0,1,0
1039,131,1,44,325,7
1039,6,6,5,66,0
1039,1,3,8,106,0
1039,211,4,10,92,0
1039,213,7,6,53,1
1039,4,5,12,83,0
1039,51,8,2,4,0
1039,3,10,0,0,0
1039,9,2,15,173,1
1039,210,9,0,1,0
1040,6,6,8,74,0
1040,1,3,0,106,0
1040,211,4,12,104,0
1040,213,7,6,59,1
1040,4,5,16,99,0
1040,51,8,0,4,0
1040,3,10,0,0,0
1040,9,2,19,192,1
1040,210,9,0,1,0
1041,131,1,25,391,9
1041,6,6,6,80,0
1041,1,4,10,116,0
1041,211,3,16,120,0
1041,213,7,8,67,1
1041,4,5,15,114,0
1041,51,8,1,5,0
1041,3,10,0,0,0
1041,9,2,19,211,1
1041,210,9,2,3,0
1042,131,1,44,435,10
1042,6,6,13,93,0
1042,1,4,8,124,0
1042,211,3,6,126,0
1042,213,7,10,77,1
1042,4,5,6,120,0
1042,51,8,0,5,0
1042,3,10,0,0,0
1042,9,2,15,226,1
1042,210,9,0,3,0
1043,131,1,44,479,11
1043,6,6,10,103,0
1043,1,4,10,134,0
1043,211,5,8,134,0
1043,213,7,12,89,1
1043,4,3,15,135,0
1043,51,8,3,8,0
1043,3,10,0,0,0
1043,9,2,0,226,1
1043,210,9,0,3,0
1044,131,1,25,504,12
1044,6,6,27,130,0
1044,1,4,15,149,0
1044,211,3,20,154,0
1044,213,7,0,89,1
1044,4,5,1,136,0
1044,51,8,0,8,0
1044,3,10,0,0,0
1044,9,2,14,240,1
1044,210,9,0,3,0
1045,131,1,29,533,13
1045,6,6,1,131,0
1045,1,3,22,171,0
1045,211,4,0,154,0
1045,213,7,8,97,1
1045,4,5,8,144,0
1045,51,8,0,8,0
1045,3,10,0,0,0
1045,9,2,34,274,1
1045,210,9,0,3,0
1046,131,1,7,540,13
1046,6,6,0,131,0
1046,1,4,13,184,0
1046,211,3,40,194,1
1046,213,7,6,103,1
1046,4,5,28,172,0
1046,51,8,0,8,0
1046,3,10,0,0,0
1046,9,2,8,282,1
1046,210,9,0,3,0
1047,131,1,33,573,13
1047,6,6,0,131,0
1047,1,3,18,202,0
1047,211,4,1,195,1
1047,213,7,4,107,1
1047,4,5,9,181,0
1047,51,8,0,8,0
1047,3,10,0,0,0
1047,9,2,37,319,2
1047,210,9,0,3,0
1051,210,10,0,0,0
1051,3,8,0,23,0
1051,214,5,25,137,1
1051,51,9,0,11,0
1051,117,7,9,77,0
1051,213,6,0,112,0
1051,6,3,10,297.5,0
1051,1,4,2,258,1
1051,9,2,31,541.5,10
1051,131,1,25,546.5,8
1052,131,1,41,41,1
1052,9,2,28,28,0
1052,1,3,18,18,0
1052,6,4,12,12,0
1052,213,5,2,2,0
1052,117,6,1,1,0
1052,51,7,0,0,0
1052,214,8,0,0,0
1052,3,9,0,0,0
1052,210,10,0,0,0
1053,3,9,0,0,0
1053,51,8,0,0,0
1053,210,10,0,0,0
1053,9,2,25,53,1
1053,1,3,23,41,0
1053,214,7,3,3,0
1053,117,6,4,5,0
1053,213,5,6,8,0
1053,6,4,22,34,0
1053,131,1,19,60,1
1054,131,1,41,101,2
1054,9,2,30,83,1
1054,1,3,12,53,0
1054,6,4,8,42,0
1054,213,6,1,9,0
1054,117,7,0,5,0
1054,51,8,0,0,0
1054,214,5,10,13,0
1054,3,9,0,0,0
1054,210,10,0,0,0
1055,131,1,40,141,3
1055,9,2,29,112,1
1055,1,3,12,65,0
1055,6,4,18,60,0
1055,213,6,1,10,0
1055,117,7,0,5,0
1055,51,8,0,0,0
1055,214,5,2,15,0
1055,3,9,0,0,0
1055,210,10,0,0,0
1056,131,2,7,148,3
1056,9,1,37,149,2
1056,1,3,15,80,0
1056,6,4,18,78,0
1056,213,6,8,18,0
1056,117,5,14,19,0
1056,51,8,1,1,0
1056,214,7,2,17,0
1056,3,9,0,0,0
1056,210,10,0,0,0
1057,131,2,0,148,3
1057,9,1,25,174,3
1057,1,4,12,92,0
1057,6,3,16,94,0
1057,213,5,21,39,0
1057,117,6,18,37,0
1057,51,8,1,2,0
1057,214,7,8,25,0
1057,3,10,0,0,0
1057,210,9,0,0,0
1059,131,2,30,178,3
1059,9,1,41,215,4
1059,1,3,18,110,0
1059,6,4,0,94,0
1059,213,5,6,45,0
1059,117,6,3,40,0
1059,51,8,0,2,0
1059,214,7,4,29,0
1059,3,9,0,0,0
1059,210,10,0,0,0
1058,131,2,34,212,3
1058,9,1,37,252,5
1058,1,3,10,120,0
1058,6,4,14,108,0
1058,213,5,1,46,0
1058,117,6,4,44,0
1058,51,8,0,2,0
1058,214,7,2,31,0
1058,3,9,0,0,0
1058,210,10,0,0,0
1060,210,10,0,0,0
1060,213,5,2,48,0
1060,6,4,14,122,0
1060,3,9,0,0,0
1060,214,7,1,32,0
1060,51,8,0,2,0
1060,117,6,0,44,0
1060,1,3,21,141,0
1060,9,1,34,286,6
1060,131,2,30,242,3
