raceId,driverId,constructorId,number,grid,position,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
738,482,99,12,0,\N,21,0,0,\N,\N,\N,\N,\N,\N,81
739,476,6,3,2,1,1,9,75,01:52.1,7312100,\N,\N,\N,\N,1
739,403,6,1,1,2,2,6,75,0.9,7313000,\N,\N,\N,\N,1
739,373,172,15,11,3,3,4,75,13.1,7325200,\N,\N,\N,\N,1
739,475,172,14,4,4,4,3,75,22.2,7334300,\N,\N,\N,\N,1
739,386,6,2,3,5,5,2,75,22.3,7334400,\N,\N,\N,\N,1
739,356,170,10,7,6,6,1,75,+1:20.1,7392200,\N,\N,\N,\N,1
739,341,170,12,9,7,7,0,75,+1:26.7,7398800,\N,\N,\N,\N,1
739,289,66,4,5,8,8,0,75,+1:29.8,7401900,\N,\N,\N,\N,1
739,479,66,5,8,9,9,0,74,\N,\N,\N,\N,\N,\N,11
739,364,95,7,6,10,10,0,74,\N,\N,\N,\N,\N,\N,11
739,347,95,6,12,11,11,0,73,\N,\N,\N,\N,\N,\N,12
739,360,170,11,14,12,12,0,73,\N,\N,\N,\N,\N,\N,12
739,401,172,16,16,13,13,0,73,\N,\N,\N,\N,\N,\N,12
739,430,95,8,17,14,14,0,72,\N,\N,\N,\N,\N,\N,13
739,478,95,9,13,15,15,0,72,\N,\N,\N,\N,\N,\N,13
739,418,170,17,0,\N,16,0,0,\N,\N,\N,\N,\N,\N,54
739,437,172,18,0,\N,17,0,0,\N,\N,\N,\N,\N,\N,54
740,403,6,4,1,1,1,9,30,03:03.8,7383800,\N,\N,\N,\N,1
740,476,6,2,2,2,2,6,30,0.7,7384500,\N,\N,\N,\N,1
740,386,6,6,5,3,3,4,30,19.5,7403300,\N,\N,\N,\N,1
740,482,6,8,3,4,4,3,30,45.6,7429400,\N,\N,\N,\N,1
740,341,170,24,4,5,5,2,30,+1:26.8,7470600,\N,\N,\N,\N,1
740,364,95,20,10,6,6,1,30,+1:31.0,7474800,\N,\N,\N,\N,1
740,347,95,18,9,7,7,0,30,+2:47.1,7550900,\N,\N,\N,\N,1
740,475,172,14,8,8,8,0,30,+3:55.6,7619400,\N,\N,\N,\N,1
740,453,170,40,13,9,9,0,29,\N,\N,\N,\N,\N,\N,11
740,418,170,44,12,10,10,0,29,\N,\N,\N,\N,\N,\N,11
740,430,95,22,14,11,11,0,28,\N,\N,\N,\N,\N,\N,12
740,373,172,34,16,12,12,0,24,\N,\N,\N,\N,\N,\N,16
740,479,66,38,7,13,13,0,24,\N,\N,\N,\N,\N,\N,16
740,289,66,36,6,\N,14,0,24,\N,\N,\N,\N,\N,\N,80
740,427,167,26,20,\N,15,0,23,\N,\N,\N,\N,\N,\N,6
740,385,167,46,17,\N,16,0,20,\N,\N,\N,\N,\N,\N,67
740,356,170,28,11,\N,17,0,12,\N,\N,\N,\N,\N,\N,5
740,360,170,30,15,\N,18,0,9,\N,\N,\N,\N,\N,\N,80
740,404,172,32,18,\N,19,0,9,\N,\N,\N,\N,\N,\N,5
740,376,172,12,23,\N,20,0,9,\N,\N,\N,\N,\N,\N,44
740,435,172,10,19,\N,21,0,7,\N,\N,\N,\N,\N,\N,80
740,459,172,42,0,\N,22,0,0,\N,\N,\N,\N,\N,\N,54
740,455,172,48,0,\N,23,0,0,\N,\N,\N,\N,\N,\N,54
740,437,172,50,0,\N,24,0,0,\N,\N,\N,\N,\N,\N,54
740,477,172,16,0,\N,25,0,0,\N,\N,\N,\N,\N,\N,54
740,481,172,16,0,\N,26,0,0,\N,\N,\N,\N,\N,\N,54
741,394,6,50,12,1,1,9,52,14:17.5,8057500,\N,\N,\N,\N,1
741,364,95,12,5,2,2,6,52,0.1,8057600,\N,\N,\N,\N,1
741,373,172,8,9,3,3,4,52,+1:01.0,8118500,\N,\N,\N,\N,1
741,404,172,6,10,4,4,3,52,+1:10.3,8127800,\N,\N,\N,\N,1
741,360,170,4,8,5,5,2,52,+1:41.8,8159300,\N,\N,\N,\N,1
741,289,66,22,6,6,6,1,52,+1:41.9,8159400,\N,\N,\N,\N,1
741,347,95,10,13,7,7,0,52,+3:15.4,8252900,\N,\N,\N,\N,1
741,456,170,42,15,8,8,0,51,\N,\N,\N,\N,\N,\N,11
741,403,6,16,1,9,9,0,50,\N,\N,\N,\N,\N,\N,12
741,481,172,30,25,10,10,0,49,\N,\N,\N,\N,\N,\N,13
741,480,172,46,22,11,11,0,48,\N,\N,\N,\N,\N,\N,14
741,418,170,36,16,12,12,0,43,\N,\N,\N,\N,\N,\N,19
741,427,167,32,23,13,13,0,42,\N,\N,\N,\N,\N,\N,88
741,437,172,38,24,14,14,0,42,\N,\N,\N,\N,\N,\N,88
741,386,6,18,3,15,15,0,40,\N,\N,\N,\N,\N,\N,51
741,475,172,26,4,\N,16,0,31,\N,\N,\N,\N,\N,\N,23
741,435,172,48,20,\N,17,0,27,\N,\N,\N,\N,\N,\N,5
741,430,95,14,17,\N,18,0,23,\N,\N,\N,\N,\N,\N,25
741,376,172,28,19,\N,19,0,21,\N,\N,\N,\N,\N,\N,25
741,476,6,20,2,\N,20,0,18,\N,\N,\N,\N,\N,\N,5
741,483,174,34,26,\N,21,0,15,\N,\N,\N,\N,\N,\N,5
741,356,170,2,14,\N,22,0,14,\N,\N,\N,\N,\N,\N,51
741,428,170,52,21,\N,23,0,6,\N,\N,\N,\N,\N,\N,5
741,341,170,40,7,\N,24,0,4,\N,\N,\N,\N,\N,\N,3
741,479,66,24,11,\N,25,0,4,\N,\N,\N,\N,\N,\N,25
741,453,170,44,18,\N,26,0,4,\N,\N,\N,\N,\N,\N,25
741,455,172,46,0,\N,27,0,0,\N,\N,\N,\N,\N,\N,54
741,485,172,\N,0,\N,28,0,0,\N,\N,\N,\N,\N,\N,54
741,478,95,14,0,\N,29,0,0,\N,\N,\N,\N,\N,\N,54
741,482,99,46,0,\N,30,0,0,\N,\N,\N,\N,\N,\N,54
741,484,101,54,0,\N,31,0,0,\N,\N,\N,\N,\N,\N,54
742,476,6,4,4,1,1,9,75,40:53.6,9653600,\N,\N,\N,\N,1
742,403,6,2,1,2,2,6,75,46,9699600,\N,\N,\N,\N,1
742,386,6,6,2,3,3,4,75,46.8,9700400,\N,\N,\N,\N,1
742,356,170,12,9,4,4,3,75,+1:08.6,9722200,\N,\N,\N,\N,1
742,347,95,8,3,5,5,2,75,+1:16.2,9729800,\N,\N,\N,\N,1
742,456,170,36,13,6,6,1,75,+1:26.2,9739800,\N,\N,\N,\N,1
742,364,95,10,12,7,7,0,74,\N,\N,\N,\N,\N,\N,11
742,360,170,14,14,8,8,0,74,\N,\N,\N,\N,\N,\N,11
742,479,66,22,6,9,9,0,73,\N,\N,\N,\N,\N,\N,12
742,404,172,16,7,10,10,0,72,\N,\N,\N,\N,\N,\N,13
742,418,170,42,16,11,11,0,71,\N,\N,\N,\N,\N,\N,14
742,385,167,60,21,12,12,0,71,\N,\N,\N,\N,\N,\N,14
742,408,172,50,24,13,13,0,69,\N,\N,\N,\N,\N,\N,16
742,437,172,44,25,14,14,0,69,\N,\N,\N,\N,\N,\N,16
742,465,97,54,26,15,15,0,69,\N,\N,\N,\N,\N,\N,16
742,430,95,56,18,16,16,0,69,\N,\N,\N,\N,\N,\N,16
742,455,172,52,22,17,17,0,58,\N,\N,\N,\N,\N,\N,50
742,373,172,18,8,\N,18,0,62,\N,\N,\N,\N,\N,\N,44
742,475,102,26,20,\N,19,0,56,\N,\N,\N,\N,\N,\N,2
742,376,172,32,30,\N,20,0,45,\N,\N,\N,\N,\N,\N,6
742,475,172,28,5,\N,21,0,44,\N,\N,\N,\N,\N,\N,23
742,289,66,20,11,\N,22,0,43,\N,\N,\N,\N,\N,\N,5
742,394,6,58,19,\N,23,0,27,\N,\N,\N,\N,\N,\N,3
742,459,172,48,27,\N,24,0,25,\N,\N,\N,\N,\N,\N,80
742,341,170,34,10,\N,25,0,23,\N,\N,\N,\N,\N,\N,24
742,441,172,38,29,\N,26,0,12,\N,\N,\N,\N,\N,\N,8
742,453,170,46,15,\N,27,0,7,\N,\N,\N,\N,\N,\N,64
742,460,172,40,26,\N,28,0,7,\N,\N,\N,\N,\N,\N,80
742,481,172,30,17,\N,29,0,5,\N,\N,\N,\N,\N,\N,3
742,487,167,62,28,\N,30,0,0,\N,\N,\N,\N,\N,\N,6
742,482,99,24,0,\N,31,0,0,\N,\N,\N,\N,\N,\N,54
743,475,172,7,3,1,1,9,15,18:12.4,8292400,\N,\N,\N,\N,1
743,476,6,3,5,2,2,6,15,21.4,8313800,\N,\N,\N,\N,1
743,403,6,4,1,3,3,4,15,22.5,8314900,\N,\N,\N,\N,1
743,373,172,14,8,4,4,3,15,+1:17.1,8369500,\N,\N,\N,\N,1
743,341,170,18,10,5,5,2,15,+1:53.1,8405500,\N,\N,\N,\N,1
743,360,170,2,12,6,6,1,15,+2:41.4,8453800,\N,\N,\N,\N,1
743,364,95,9,7,7,7,0,15,+3:23.1,8495500,\N,\N,\N,\N,1
743,386,6,5,14,8,8,0,15,+5:23.1,8615500,\N,\N,\N,\N,1
743,453,170,28,18,9,9,0,15,+5:23.7,8616100,\N,\N,\N,\N,1
743,456,170,19,15,10,10,0,15,+12:11.5,9023900,\N,\N,\N,\N,1
743,408,172,33,22,11,11,0,14,\N,\N,\N,\N,\N,\N,11
743,437,170,30,24,12,12,0,14,\N,\N,\N,\N,\N,\N,11
743,478,95,11,11,13,13,0,14,\N,\N,\N,\N,\N,\N,11
743,430,95,31,17,14,14,0,14,\N,\N,\N,\N,\N,\N,11
743,459,172,37,20,15,15,0,13,\N,\N,\N,\N,\N,\N,12
743,460,172,27,25,16,16,0,13,\N,\N,\N,\N,\N,\N,12
743,435,6,6,13,\N,17,0,13,\N,\N,\N,\N,\N,\N,3
743,427,167,20,21,\N,18,0,12,\N,\N,\N,\N,\N,\N,5
743,428,170,38,26,\N,19,0,11,\N,\N,\N,\N,\N,\N,62
743,385,167,32,19,\N,20,0,10,\N,\N,\N,\N,\N,\N,5
743,479,66,16,9,\N,21,0,6,\N,\N,\N,\N,\N,\N,5
743,347,95,8,4,\N,22,0,5,\N,\N,\N,\N,\N,\N,5
743,455,172,26,23,\N,23,0,3,\N,\N,\N,\N,\N,\N,64
743,289,66,17,16,\N,24,0,1,\N,\N,\N,\N,\N,\N,3
743,404,172,15,6,\N,25,0,1,\N,\N,\N,\N,\N,\N,42
743,356,170,1,2,\N,26,0,0,\N,\N,\N,\N,\N,\N,3
743,431,95,10,0,\N,27,0,0,\N,\N,\N,\N,\N,\N,54
743,418,170,12,0,\N,28,0,0,\N,\N,\N,\N,\N,\N,54
743,480,172,25,0,\N,29,0,0,\N,\N,\N,\N,\N,\N,54
743,488,103,29,0,\N,30,0,0,\N,\N,\N,\N,\N,\N,54
743,489,170,34,0,\N,31,0,0,\N,\N,\N,\N,\N,\N,54
743,490,170,35,0,\N,32,0,0,\N,\N,\N,\N,\N,\N,54
743,436,170,39,0,\N,33,0,0,\N,\N,\N,\N,\N,\N,54
744,403,6,2,4,1,1,9,43,03:13.0,7393000,\N,\N,\N,\N,1
744,364,95,46,12,2,2,6,43,31.2,7424200,\N,\N,\N,\N,1
744,360,170,12,14,3,3,4,43,+2:28.4,7541400,\N,\N,\N,\N,1
744,453,170,60,16,4,4,3,43,+2:40.4,7553400,\N,\N,\N,\N,1
744,479,66,26,13,5,5,2,43,+2:40.5,7553500,\N,\N,\N,\N,1
744,456,170,40,18,6,6,1,42,\N,\N,\N,\N,\N,\N,11
744,430,95,74,15,7,7,0,41,\N,\N,\N,\N,\N,\N,12
744,385,167,62,21,8,8,0,41,\N,\N,\N,\N,\N,\N,12
744,427,167,48,22,9,9,0,41,\N,\N,\N,\N,\N,\N,12
744,441,172,16,27,10,10,0,40,\N,\N,\N,\N,\N,\N,13
744,481,172,20,23,11,11,0,39,\N,\N,\N,\N,\N,\N,14
744,489,167,58,29,12,12,0,38,\N,\N,\N,\N,\N,\N,15
744,475,172,28,11,\N,13,0,36,\N,\N,\N,\N,\N,\N,67
744,386,6,6,3,\N,14,0,23,\N,\N,\N,\N,\N,\N,5
744,447,173,72,30,\N,15,0,19,\N,\N,\N,\N,\N,\N,5
744,347,95,44,8,\N,16,0,14,\N,\N,\N,\N,\N,\N,22
744,454,6,8,2,\N,17,0,13,\N,\N,\N,\N,\N,\N,69
744,394,6,32,6,\N,18,0,13,\N,\N,\N,\N,\N,\N,5
744,425,175,50,20,\N,19,0,13,\N,\N,\N,\N,\N,\N,5
744,418,172,22,17,\N,20,0,11,\N,\N,\N,\N,\N,\N,22
744,289,66,24,5,\N,21,0,10,\N,\N,\N,\N,\N,\N,5
744,356,170,10,10,\N,22,0,8,\N,\N,\N,\N,\N,\N,25
744,484,101,14,31,\N,23,0,6,\N,\N,\N,\N,\N,\N,5
744,404,172,38,9,\N,24,0,5,\N,\N,\N,\N,\N,\N,83
744,486,170,30,26,\N,25,0,5,\N,\N,\N,\N,\N,\N,5
744,341,170,42,19,\N,26,0,2,\N,\N,\N,\N,\N,\N,3
744,476,6,4,1,\N,27,0,1,\N,\N,\N,\N,\N,\N,3
744,373,172,36,7,\N,28,0,1,\N,\N,\N,\N,\N,\N,3
744,424,175,54,24,\N,29,0,1,\N,\N,\N,\N,\N,\N,5
744,455,172,56,28,\N,30,0,1,\N,\N,\N,\N,\N,\N,5
744,444,174,52,32,\N,31,0,1,\N,\N,\N,\N,\N,\N,5
744,460,172,18,25,\N,32,0,0,\N,\N,\N,\N,\N,\N,3
744,429,99,68,0,\N,33,0,0,\N,\N,\N,\N,\N,\N,81
744,431,95,46,0,\N,34,0,0,\N,\N,\N,\N,\N,\N,54
744,487,167,58,0,\N,35,0,0,\N,\N,\N,\N,\N,\N,54
744,491,170,34,0,\N,36,0,0,\N,\N,\N,\N,\N,\N,54
744,467,172,64,0,\N,37,0,0,\N,\N,\N,\N,\N,\N,54
744,492,170,66,0,\N,38,0,0,\N,\N,\N,\N,\N,\N,54
744,480,172,70,0,\N,39,0,0,\N,\N,\N,\N,\N,\N,54
745,404,172,15,8,1,1,9,100,13:45.8,8025800,\N,\N,\N,\N,1
745,364,95,12,7,2,2,6,100,4.3,8030100,\N,\N,\N,\N,1
745,479,66,5,5,3,3,4,100,49,8074800,\N,\N,\N,\N,1
745,360,170,2,4,4,4,3,100,58,8083800,\N,\N,\N,\N,1
745,289,66,4,2,5,5,2,99,\N,\N,\N,\N,\N,\N,11
745,347,95,11,10,6,6,1,98,\N,\N,\N,\N,\N,\N,12
745,373,172,14,6,7,7,0,96,\N,\N,\N,\N,\N,\N,14
745,468,170,6,16,8,8,0,96,\N,\N,\N,\N,\N,\N,14
745,493,172,16,13,9,9,0,96,\N,\N,\N,\N,\N,\N,14
745,434,170,3,17,10,10,0,93,\N,\N,\N,\N,\N,\N,17
745,482,172,21,15,11,11,0,92,\N,\N,\N,\N,\N,\N,18
745,456,170,19,12,\N,12,0,96,\N,\N,\N,\N,\N,\N,5
745,440,172,17,18,\N,13,0,76,\N,\N,\N,\N,\N,\N,95
745,494,172,26,19,\N,14,0,76,\N,\N,\N,\N,\N,\N,121
745,475,172,7,3,\N,15,0,58,\N,\N,\N,\N,\N,\N,5
745,356,170,1,1,\N,16,0,57,\N,\N,\N,\N,\N,\N,25
745,418,172,22,11,\N,17,0,23,\N,\N,\N,\N,\N,\N,6
745,433,170,60,14,\N,18,0,14,\N,\N,\N,\N,\N,\N,3
745,341,170,18,9,\N,19,0,0,\N,\N,\N,\N,\N,\N,5
745,495,172,23,0,\N,20,0,0,\N,\N,\N,\N,\N,\N,54
746,360,170,16,13,1,1,8,80,17:49.5,8269500,\N,\N,\N,\N,1
746,477,6,24,7,2,2,6,80,26.3,8295800,\N,\N,\N,\N,1
746,427,170,38,8,3,3,0,80,36.9,8306400,\N,\N,\N,\N,1
746,496,167,6,12,4,4,3,80,53.3,8322800,\N,\N,\N,\N,1
746,476,6,30,5,5,5,2,79,\N,\N,\N,\N,\N,\N,11
746,404,32,20,2,6,6,1,79,\N,\N,\N,\N,\N,\N,11
746,347,66,40,4,7,7,0,79,\N,\N,\N,\N,\N,\N,11
746,403,6,26,6,8,8,0,77,\N,\N,\N,\N,\N,\N,13
746,497,32,46,15,9,9,0,77,\N,\N,\N,\N,\N,\N,13
746,498,6,32,11,10,10,0,77,\N,\N,\N,\N,\N,\N,13
746,499,167,4,17,11,11,0,76,\N,\N,\N,\N,\N,\N,14
746,418,104,2,16,12,12,0,76,\N,\N,\N,\N,\N,\N,14
746,500,105,14,19,13,13,0,72,\N,\N,\N,\N,\N,\N,18
746,439,105,10,20,14,14,0,70,\N,\N,\N,\N,\N,\N,88
746,501,170,34,9,\N,15,0,63,\N,\N,\N,\N,\N,\N,48
746,356,170,18,10,\N,16,0,42,\N,\N,\N,\N,\N,\N,6
746,475,170,36,1,\N,17,0,40,\N,\N,\N,\N,\N,\N,22
746,289,66,42,3,\N,18,0,37,\N,\N,\N,\N,\N,\N,25
746,502,32,22,14,\N,19,0,24,\N,\N,\N,\N,\N,\N,68
746,503,105,44,21,\N,20,0,23,\N,\N,\N,\N,\N,\N,68
746,504,105,12,22,\N,21,0,16,\N,\N,\N,\N,\N,\N,68
746,483,105,8,18,\N,22,0,11,\N,\N,\N,\N,\N,\N,25
747,475,32,28,1,1,1,8,100,53:45.5,10425500,\N,\N,\N,\N,1
747,360,170,10,11,2,2,6,100,52.1,10477600,\N,\N,\N,\N,1
747,403,6,36,10,3,3,4,100,+1:01.9,10487400,\N,\N,\N,\N,1
747,479,170,18,3,4,4,3,99,\N,\N,\N,\N,\N,\N,11
747,347,66,2,5,5,5,2,83,\N,\N,\N,\N,\N,\N,50
747,386,6,34,9,6,6,1,70,\N,\N,\N,\N,\N,\N,123
747,289,66,6,6,7,7,0,66,\N,\N,\N,\N,\N,\N,20
747,476,6,38,8,8,8,0,61,\N,\N,\N,\N,\N,\N,8
747,404,32,22,7,9,9,0,56,\N,\N,\N,\N,\N,\N,122
747,364,66,4,14,\N,10,0,44,\N,\N,\N,\N,\N,\N,22
747,356,170,8,2,\N,11,0,40,\N,\N,\N,\N,\N,\N,2
747,456,170,14,12,\N,12,0,29,\N,\N,\N,\N,\N,\N,25
747,502,32,24,13,\N,13,0,23,\N,\N,\N,\N,\N,\N,83
747,505,170,16,4,\N,14,0,17,\N,\N,\N,\N,\N,\N,6
747,341,32,26,15,\N,15,0,17,\N,\N,\N,\N,\N,\N,7
747,427,167,44,16,\N,16,0,4,\N,\N,\N,\N,\N,\N,6
747,506,170,12,0,\N,17,0,0,\N,\N,\N,\N,\N,\N,81
747,477,6,32,0,\N,18,0,0,\N,\N,\N,\N,\N,\N,81
747,484,101,20,0,\N,19,0,0,\N,\N,\N,\N,\N,\N,81
747,418,167,40,0,\N,20,0,0,\N,\N,\N,\N,\N,\N,81
747,507,106,46,0,\N,21,0,0,\N,\N,\N,\N,\N,\N,81
747,483,171,30,0,\N,22,0,0,\N,\N,\N,\N,\N,\N,81
747,508,106,48,0,\N,23,0,0,\N,\N,\N,\N,\N,\N,81
747,437,167,42,0,\N,24,0,0,\N,\N,\N,\N,\N,\N,81
748,509,107,4,2,1,1,8,200,36:11.4,12971360,\N,\N,\N,\N,1
748,449,107,1,3,2,2,6,200,+0:12.75,12984110,\N,\N,\N,\N,1
748,510,108,99,26,3,3,4,200,+3:07.30,13158660,\N,\N,\N,\N,1
748,511,109,7,8,4,4,3,200,+3:07.98,13159340,\N,\N,\N,\N,1
748,512,110,3,17,5,5,2,200,+3:11.35,13162710,\N,\N,\N,\N,1
748,513,111,22,7,6,6,1,200,+4:10.61,13221970,\N,\N,\N,\N,1
748,494,107,98,12,7,7,0,200,+4:25.59,13236950,\N,\N,\N,\N,1
748,514,112,44,25,8,8,0,200,+5:17.48,13288840,\N,\N,\N,\N,1
748,515,111,18,28,9,9,0,200,+8:19.91,13471270,\N,\N,\N,\N,1
748,516,113,38,14,10,10,0,200,+8:40.28,13491640,\N,\N,\N,\N,1
748,517,108,27,22,11,11,0,200,+11:10.58,13641940,\N,\N,\N,\N,1
748,518,114,17,27,12,12,0,200,+11:17.20,13648560,\N,\N,\N,\N,1
748,519,114,39,31,13,13,0,200,+12:10.71,13702070,\N,\N,\N,\N,1
748,520,113,48,24,14,14,0,196,\N,\N,\N,\N,\N,\N,14
748,521,107,65,9,15,15,0,196,\N,\N,\N,\N,\N,\N,14
748,522,112,14,21,16,16,0,194,\N,\N,\N,\N,\N,\N,16
748,523,113,26,19,17,17,0,191,\N,\N,\N,\N,\N,\N,8
748,524,115,56,23,18,18,0,185,\N,\N,\N,\N,\N,\N,5
748,525,108,10,10,19,19,0,152,\N,\N,\N,\N,\N,\N,69
748,526,107,28,6,20,20,0,134,\N,\N,\N,\N,\N,\N,109
748,527,116,6,1,21,21,0,132,\N,\N,\N,\N,\N,\N,121
748,528,113,73,11,22,22,0,129,\N,\N,\N,\N,\N,\N,121
748,529,107,2,18,23,23,0,125,\N,\N,\N,\N,\N,\N,5
748,530,108,32,15,24,24,0,103,\N,\N,\N,\N,\N,\N,3
748,531,113,5,16,25,25,0,90,\N,\N,\N,\N,\N,\N,8
748,532,113,46,29,26,26,0,90,\N,\N,\N,\N,\N,\N,3
748,533,108,8,13,27,27,0,77,\N,\N,\N,\N,\N,\N,5
748,534,113,37,20,28,28,0,74,\N,\N,\N,\N,\N,\N,23
748,535,108,16,32,29,29,0,60,\N,\N,\N,\N,\N,\N,23
748,536,107,9,5,30,30,0,47,\N,\N,\N,\N,\N,\N,5
748,537,107,97,4,31,31,0,42,\N,\N,\N,\N,\N,\N,23
748,538,116,76,30,32,32,0,34,\N,\N,\N,\N,\N,\N,8
748,539,113,23,33,33,33,0,11,\N,\N,\N,\N,\N,\N,121
749,356,170,11,2,1,1,8,75,01:47.2,7307200,\N,\N,\N,\N,1
749,404,32,4,3,2,2,6,75,24,7331200,\N,\N,\N,\N,1
749,289,66,16,5,3,3,4,75,56.6,7363800,\N,\N,\N,\N,1
749,475,32,7,1,4,4,3,75,57.7,7364900,\N,\N,\N,\N,1
749,476,6,2,15,5,5,2,74,\N,\N,\N,\N,\N,\N,11
749,386,6,3,12,6,6,1,74,\N,\N,\N,\N,\N,\N,11
749,481,170,10,14,7,7,0,78,\N,\N,\N,\N,\N,\N,15
749,430,170,20,18,8,8,0,69,\N,\N,\N,\N,\N,\N,16
749,502,32,5,8,\N,9,0,57,\N,\N,\N,\N,\N,\N,7
749,347,66,14,4,\N,10,0,54,\N,\N,\N,\N,\N,\N,5
749,403,6,1,13,\N,11,0,54,\N,\N,\N,\N,\N,\N,5
749,373,32,6,11,\N,12,0,42,\N,\N,\N,\N,\N,\N,7
749,427,167,18,17,\N,13,0,39,\N,\N,\N,\N,\N,\N,6
749,364,66,15,6,\N,14,0,11,\N,\N,\N,\N,\N,\N,3
749,505,170,8,7,\N,15,0,9,\N,\N,\N,\N,\N,\N,5
749,360,170,12,9,\N,16,0,8,\N,\N,\N,\N,\N,\N,7
749,479,170,9,10,\N,17,0,4,\N,\N,\N,\N,\N,\N,6
749,456,117,17,0,\N,18,0,0,\N,\N,\N,\N,\N,\N,54
749,418,167,19,0,\N,19,0,0,\N,\N,\N,\N,\N,\N,54
749,508,106,21,0,\N,20,0,0,\N,\N,\N,\N,\N,\N,54
749,507,106,22,0,\N,21,0,0,\N,\N,\N,\N,\N,\N,54
750,356,170,2,1,1,1,8,36,21:37.3,8497300,\N,\N,\N,\N,1
750,360,170,4,14,2,2,6,36,+1:03.3,8560600,\N,\N,\N,\N,1
750,482,170,34,5,3,3,4,35,\N,\N,\N,\N,\N,\N,11
750,403,6,24,4,4,4,3,35,\N,\N,\N,\N,\N,\N,11
750,373,32,18,10,5,5,2,34,\N,\N,\N,\N,\N,\N,12
750,376,170,32,15,6,6,1,28,\N,\N,\N,\N,\N,\N,18
750,289,66,10,6,\N,7,0,35,\N,\N,\N,\N,\N,\N,5
750,502,32,16,17,\N,8,0,24,\N,\N,\N,\N,\N,\N,3
750,435,6,22,13,\N,9,0,23,\N,\N,\N,\N,\N,\N,7
750,476,6,26,11,\N,10,0,22,\N,\N,\N,\N,\N,\N,7
750,505,170,36,9,\N,11,0,19,\N,\N,\N,\N,\N,\N,3
750,507,106,30,18,\N,12,0,16,\N,\N,\N,\N,\N,\N,5
750,347,66,6,7,\N,13,0,14,\N,\N,\N,\N,\N,\N,5
750,404,32,14,8,\N,14,0,13,\N,\N,\N,\N,\N,\N,3
750,364,66,8,12,\N,15,0,4,\N,\N,\N,\N,\N,\N,5
750,479,170,38,2,\N,16,0,2,\N,\N,\N,\N,\N,\N,6
750,508,106,28,16,\N,17,0,1,\N,\N,\N,\N,\N,\N,5
750,475,32,12,3,\N,18,0,0,\N,\N,\N,\N,\N,\N,3
750,540,32,20,19,\N,19,0,0,\N,\N,\N,\N,\N,\N,3
751,356,170,16,1,1,1,8,50,57:24.9,7044900,\N,\N,\N,\N,1
751,482,170,44,9,2,2,6,50,48.3,7093200,\N,\N,\N,\N,1
751,360,170,18,7,3,3,4,50,51.9,7096800,\N,\N,\N,\N,1
751,481,170,46,12,4,4,3,49,\N,\N,\N,\N,\N,\N,11
751,373,32,24,10,5,5,2,49,\N,\N,\N,\N,\N,\N,11
751,541,32,22,14,6,6,1,49,\N,\N,\N,\N,\N,\N,11
751,404,32,20,4,7,7,0,43,\N,\N,\N,\N,\N,\N,17
751,506,170,48,15,8,8,0,40,\N,\N,\N,\N,\N,\N,5
751,418,167,40,17,9,9,0,37,\N,\N,\N,\N,\N,\N,53
751,437,167,42,22,10,10,0,36,\N,\N,\N,\N,\N,\N,111
751,476,6,4,5,11,11,0,30,\N,\N,\N,\N,\N,\N,7
751,403,6,2,2,12,12,0,29,\N,\N,\N,\N,\N,\N,7
751,347,66,8,8,\N,13,0,22,\N,\N,\N,\N,\N,\N,5
751,376,170,36,15,\N,14,0,18,\N,\N,\N,\N,\N,\N,7
751,364,66,10,6,\N,15,0,17,\N,\N,\N,\N,\N,\N,5
751,500,171,30,19,\N,16,0,16,\N,\N,\N,\N,\N,\N,7
751,435,6,6,11,\N,17,0,14,\N,\N,\N,\N,\N,\N,7
751,479,118,14,13,\N,18,0,7,\N,\N,\N,\N,\N,\N,76
751,289,66,12,3,\N,19,0,0,\N,\N,\N,\N,\N,\N,3
751,427,167,38,18,\N,20,0,0,\N,\N,\N,\N,\N,\N,3
751,386,106,28,20,\N,21,0,0,\N,\N,\N,\N,\N,\N,5
751,542,32,34,21,\N,22,0,0,\N,\N,\N,\N,\N,\N,5
751,507,106,26,23,\N,23,0,0,\N,\N,\N,\N,\N,\N,5
752,356,170,1,1,1,1,8,77,04:24.3,7464300,\N,\N,\N,\N,1
752,341,32,9,11,2,2,6,77,49.6,7513900,\N,\N,\N,\N,1
752,404,32,7,5,3,3,4,77,+1:29.6,7553900,\N,\N,\N,\N,1
752,360,170,2,3,4,4,3,76,\N,\N,\N,\N,\N,\N,11
752,479,170,12,9,5,5,2,76,\N,\N,\N,\N,\N,\N,11
752,476,6,11,7,6,6,1,75,\N,\N,\N,\N,\N,\N,12
752,403,6,10,10,7,7,0,75,\N,\N,\N,\N,\N,\N,12
752,481,170,15,16,8,8,0,74,\N,\N,\N,\N,\N,\N,13
752,482,170,14,12,9,9,0,74,\N,\N,\N,\N,\N,\N,13
752,364,66,5,6,10,10,0,74,\N,\N,\N,\N,\N,\N,13
752,427,117,19,21,11,11,0,72,\N,\N,\N,\N,\N,\N,15
752,542,32,26,24,12,12,0,72,\N,\N,\N,\N,\N,\N,15
752,484,101,25,18,13,13,0,72,\N,\N,\N,\N,\N,\N,15
752,418,167,16,14,14,14,0,71,\N,\N,\N,\N,\N,\N,16
