raceId,driverId,constructorId,number,position,q,qNumber
1013,826,5,26,6,01:42.2,2
1013,826,5,26,6,01:41.7,3
1013,830,9,33,4,01:41.7,1
1013,830,9,33,4,01:41.4,2
1013,830,9,33,4,01:41.1,3
1013,832,1,55,10,01:41.9,1
1013,832,1,55,10,01:42.4,2
1013,840,211,18,14,01:42.6,1
1013,841,51,99,8,01:42.1,1
1013,841,51,99,8,01:42.4,2
1013,841,51,99,8,01:42.4,3
1013,842,9,10,20,\N,1
1013,844,6,16,9,01:41.4,1
1013,844,6,16,9,0:01:42,2
1013,846,1,4,7,01:42.4,1
1013,846,1,4,7,01:42.1,2
1013,846,1,4,7,01:41.9,3
1013,847,3,63,17,01:45.1,1
1013,848,5,23,12,01:42.2,1
1013,848,5,23,12,01:42.5,2
1014,1,131,44,2,01:17.3,1
1014,1,131,44,2,0:01:16,2
1014,1,131,44,2,0:01:16,3
1014,8,51,7,14,01:18.1,1
1014,8,51,7,14,01:17.8,2
1014,9,3,88,20,01:20.3,1
1014,20,6,5,3,01:17.4,1
1014,20,6,5,3,01:16.7,2
1014,20,6,5,3,01:16.3,3
1014,154,210,8,7,0:01:18,1
1014,154,210,8,7,01:17.1,2
1014,154,210,8,7,01:16.9,3
1014,807,4,27,16,01:18.4,1
1014,815,211,11,15,01:18.3,1
1014,815,211,11,15,01:17.9,2
1014,817,4,3,10,01:18.4,1
1014,817,4,3,10,01:17.3,2
1014,817,4,3,10,01:18.1,3
1014,822,131,77,1,0:01:17,1
1014,822,131,77,1,01:15.9,2
1014,822,131,77,1,01:15.4,3
1014,825,210,20,8,01:17.7,1
1014,825,210,20,8,01:17.3,2
1014,825,210,20,8,01:16.9,3
1014,826,5,26,9,01:17.9,1
1014,826,5,26,9,01:17.2,2
1014,826,5,26,9,01:17.6,3
1014,830,9,33,4,01:17.2,1
1014,830,9,33,4,01:16.7,2
1014,830,9,33,4,01:16.4,3
1014,832,1,55,13,01:17.8,1
1014,832,1,55,13,01:17.6,2
1014,840,211,18,17,01:18.5,1
1014,841,51,99,18,01:18.7,1
1014,842,9,10,6,01:17.9,1
1014,842,9,10,6,01:16.9,2
1014,842,9,10,6,01:16.7,3
1014,844,6,16,5,01:17.4,1
1014,844,6,16,5,01:16.7,2
1014,844,6,16,5,01:16.6,3
1014,846,1,4,11,01:17.6,1
1014,846,1,4,11,01:17.3,2
1014,847,3,63,19,01:19.1,1
1014,848,5,23,12,01:17.8,1
1014,848,5,23,12,01:17.4,2
1015,1,131,44,1,01:11.5,1
1015,1,131,44,1,01:10.8,2
1015,1,131,44,1,01:10.2,3
1015,8,51,7,14,0:01:12,1
1015,8,51,7,14,01:12.1,2
1015,9,3,88,20,01:13.8,1
1015,20,6,5,4,01:11.4,1
1015,20,6,5,4,01:11.2,2
1015,20,6,5,4,01:10.9,3
1015,154,210,8,13,01:11.8,1
1015,154,210,8,13,0:01:12,2
1015,807,4,27,11,01:12.1,1
1015,807,4,27,11,01:11.7,2
1015,815,211,11,17,01:12.2,1
1015,817,4,3,7,01:11.8,1
1015,817,4,3,7,01:11.5,2
1015,817,4,3,7,01:11.2,3
1015,822,131,77,2,01:11.6,1
1015,822,131,77,2,01:10.7,2
1015,822,131,77,2,01:10.3,3
1015,825,210,20,6,01:11.9,1
1015,825,210,20,6,01:11.4,2
1015,825,210,20,6,01:11.1,3
1015,826,5,26,8,01:11.6,1
1015,826,5,26,8,01:11.4,2
1015,826,5,26,8,01:11.3,3
1015,830,9,33,3,01:11.6,1
1015,830,9,33,3,01:10.6,2
1015,830,9,33,3,01:10.6,3
1015,832,1,55,9,01:11.9,1
1015,832,1,55,9,01:11.6,2
1015,832,1,55,9,01:11.4,3
1015,840,211,18,18,01:12.8,1
1015,841,51,99,15,0:01:12,1
1015,841,51,99,15,01:12.2,2
1015,842,9,10,5,01:11.7,1
1015,842,9,10,5,01:11.5,2
1015,842,9,10,5,0:01:11,3
1015,844,6,16,16,01:12.1,1
1015,846,1,4,12,01:11.8,1
1015,846,1,4,12,01:11.7,2
1015,847,3,63,19,01:13.5,1
1015,848,5,23,10,0:01:12,1
1015,848,5,23,10,01:11.4,2
1015,848,5,23,10,01:11.7,3
1016,1,131,44,2,01:11.5,1
1016,1,131,44,2,0:01:11,2
1016,1,131,44,2,01:10.4,3
1016,8,51,7,17,01:12.2,1
1016,9,3,88,20,01:14.4,1
1016,20,6,5,1,01:11.2,1
1016,20,6,5,1,01:11.1,2
1016,20,6,5,1,01:10.2,3
1016,154,210,8,15,01:12.1,1
1016,807,4,27,7,01:11.7,1
1016,807,4,27,7,01:11.6,2
1016,807,4,27,7,01:11.3,3
1016,815,211,11,16,01:12.2,1
1016,817,4,3,4,01:11.8,1
1016,817,4,3,4,01:11.5,2
1016,817,4,3,4,01:11.1,3
1016,822,131,77,6,01:11.2,1
1016,822,131,77,6,01:11.1,2
1016,822,131,77,6,01:11.1,3
1016,825,210,20,10,01:12.1,1
1016,825,210,20,10,01:11.8,2
1016,826,5,26,12,0:01:12,1
1016,826,5,26,12,01:11.9,2
1016,830,9,33,11,01:11.6,1
1016,830,9,33,11,01:11.8,2
1016,832,1,55,9,01:11.8,1
1016,832,1,55,9,01:11.6,2
1016,832,1,55,9,0:01:14,3
1016,840,211,18,18,01:12.3,1
1016,841,51,99,13,01:12.1,1
1016,841,51,99,13,01:12.1,2
1016,842,9,10,5,0:01:12,1
1016,842,9,10,5,01:11.2,2
1016,842,9,10,5,01:11.1,3
1016,844,6,16,3,01:11.2,1
1016,844,6,16,3,01:11.2,2
1016,844,6,16,3,01:10.9,3
1016,846,1,4,8,01:11.8,1
1016,846,1,4,8,01:11.7,2
1016,846,1,4,8,01:11.9,3
1016,847,3,63,19,01:13.6,1
1016,848,5,23,14,0:01:12,1
1016,848,5,23,14,01:12.2,2
1017,1,131,44,1,01:30.6,1
1017,1,131,44,1,01:29.5,2
1017,1,131,44,1,01:28.3,3
1017,8,51,7,12,0:01:31,1
1017,8,51,7,12,01:30.5,2
1017,9,3,88,20,01:33.2,1
1017,20,6,5,7,01:31.1,1
1017,20,6,5,7,01:29.5,2
1017,20,6,5,7,01:29.8,3
1017,154,210,8,17,01:31.6,1
1017,807,4,27,13,01:30.9,1
1017,807,4,27,13,01:30.5,2
1017,815,211,11,14,0:01:31,1
1017,815,211,11,14,01:30.7,2
1017,817,4,3,8,0:01:31,1
1017,817,4,3,8,01:30.4,2
1017,817,4,3,8,01:29.9,3
1017,822,131,77,2,01:30.6,1
1017,822,131,77,2,01:29.4,2
1017,822,131,77,2,01:28.6,3
1017,825,210,20,15,01:31.2,1
1017,825,210,20,15,01:31.4,2
1017,826,5,26,16,01:31.6,1
1017,830,9,33,4,01:31.3,1
1017,830,9,33,4,01:30.1,2
1017,830,9,33,4,01:29.4,3
1017,832,1,55,6,01:31.1,1
1017,832,1,55,6,01:30.3,2
1017,832,1,55,6,01:29.5,3
1017,840,211,18,18,01:31.7,1
1017,841,51,99,10,01:31.2,1
1017,841,51,99,10,01:30.4,2
1017,841,51,99,10,01:33.4,3
1017,842,9,10,9,01:31.2,1
1017,842,9,10,9,01:30.4,2
1017,842,9,10,9,01:30.2,3
1017,844,6,16,3,01:30.6,1
1017,844,6,16,3,01:29.7,2
1017,844,6,16,3,0:01:29,3
1017,846,1,4,5,0:01:31,1
1017,846,1,4,5,0:01:30,2
1017,846,1,4,5,01:29.4,3
1017,847,3,63,19,01:32.8,1
1017,848,5,23,11,01:31.4,1
1017,848,5,23,11,01:30.5,2
1018,1,131,44,2,01:03.8,1
1018,1,131,44,2,01:03.8,2
1018,1,131,44,2,01:03.3,3
1018,8,51,7,7,01:04.6,1
1018,8,51,7,7,01:04.1,2
1018,8,51,7,7,01:04.2,3
1018,9,3,88,20,01:06.2,1
1018,20,6,5,10,01:04.4,1
1018,20,6,5,10,01:03.7,2
1018,154,210,8,11,01:04.6,1
1018,154,210,8,11,01:04.5,2
1018,807,4,27,12,01:04.7,1
1018,807,4,27,12,01:04.5,2
1018,815,211,11,16,01:04.8,1
1018,817,4,3,14,01:04.6,1
1018,817,4,3,14,01:04.8,2
1018,822,131,77,4,01:04.1,1
1018,822,131,77,4,01:03.9,2
1018,822,131,77,4,01:03.5,3
1018,825,210,20,5,01:04.8,1
1018,825,210,20,5,01:04.5,2
1018,825,210,20,5,01:04.1,3
1018,826,5,26,18,01:05.3,1
1018,830,9,33,3,01:03.8,1
1018,830,9,33,3,01:03.8,2
1018,830,9,33,3,01:03.4,3
1018,832,1,55,15,01:04.5,1
1018,832,1,55,15,01:13.6,2
1018,840,211,18,17,01:04.8,1
1018,841,51,99,8,01:04.4,1
1018,841,51,99,8,01:04.2,2
1018,841,51,99,8,01:04.2,3
1018,842,9,10,9,01:04.4,1
1018,842,9,10,9,0:01:04,2
1018,842,9,10,9,01:04.2,3
1018,844,6,16,1,01:04.1,1
1018,844,6,16,1,01:03.4,2
1018,844,6,16,1,0:01:03,3
1018,846,1,4,6,01:04.4,1
1018,846,1,4,6,01:04.2,2
1018,846,1,4,6,01:04.1,3
1018,847,3,63,19,01:05.9,1
1018,848,5,23,13,01:04.7,1
1018,848,5,23,13,01:04.7,2
1019,1,131,44,2,01:25.5,1
1019,1,131,44,2,01:25.8,2
1019,1,131,44,2,01:25.1,3
1019,8,51,7,12,01:26.6,1
1019,8,51,7,12,01:26.5,2
1019,9,3,88,20,01:28.3,1
1019,20,6,5,6,01:25.9,1
1019,20,6,5,6,0:01:26,2
1019,20,6,5,6,01:25.8,3
1019,154,210,8,14,01:26.3,1
1019,154,210,8,14,01:26.8,2
1019,807,4,27,10,01:26.6,1
1019,807,4,27,10,01:26.4,2
1019,807,4,27,10,01:26.4,3
1019,815,211,11,15,01:26.6,1
1019,815,211,11,15,01:26.9,2
1019,817,4,3,7,01:26.4,1
1019,817,4,3,7,01:26.3,2
1019,817,4,3,7,01:26.2,3
1019,822,131,77,1,01:25.8,1
1019,822,131,77,1,01:25.7,2
1019,822,131,77,1,01:25.1,3
1019,825,210,20,16,01:26.7,1
1019,826,5,26,17,01:26.7,1
1019,830,9,33,4,01:25.7,1
1019,830,9,33,4,01:25.8,2
1019,830,9,33,4,01:25.3,3
1019,832,1,55,13,01:26.2,1
1019,832,1,55,13,01:26.6,2
1019,840,211,18,18,01:26.8,1
1019,841,51,99,11,01:26.4,1
1019,841,51,99,11,01:26.5,2
1019,842,9,10,5,01:26.3,1
1019,842,9,10,5,0:01:26,2
1019,842,9,10,5,01:25.6,3
1019,844,6,16,3,01:25.5,1
1019,844,6,16,3,01:25.5,2
1019,844,6,16,3,01:25.2,3
1019,846,1,4,8,01:26.1,1
1019,846,1,4,8,01:26.4,2
1019,846,1,4,8,01:26.2,3
1019,847,3,63,19,01:27.8,1
1019,848,5,23,9,01:26.5,1
1019,848,5,23,9,01:26.4,2
1019,848,5,23,9,01:26.3,3
1020,1,131,44,1,01:12.9,1
1020,1,131,44,1,01:12.1,2
1020,1,131,44,1,01:11.8,3
1020,8,51,7,5,01:13.1,1
1020,8,51,7,5,01:12.5,2
1020,8,51,7,5,01:12.5,3
1020,9,3,88,19,01:14.8,1
1020,20,6,5,20,\N,1
1020,154,210,8,6,01:13.1,1
1020,154,210,8,6,01:12.8,2
1020,154,210,8,6,01:12.9,3
1020,807,4,27,9,01:13.2,1
1020,807,4,27,9,01:12.8,2
1020,807,4,27,9,01:13.1,3
1020,815,211,11,8,01:13.2,1
1020,815,211,11,8,01:12.8,2
1020,815,211,11,8,01:13.1,3
1020,817,4,3,13,01:13.1,1
1020,817,4,3,13,01:12.8,2
1020,822,131,77,3,01:13.1,1
1020,822,131,77,3,01:12.4,2
1020,822,131,77,3,01:12.1,3
1020,825,210,20,12,01:13.1,1
1020,825,210,20,12,01:12.8,2
1020,826,5,26,14,01:13.3,1
1020,826,5,26,14,01:13.1,2
1020,830,9,33,2,01:12.6,1
1020,830,9,33,2,01:12.4,2
1020,830,9,33,2,01:12.1,3
1020,832,1,55,7,01:13.2,1
1020,832,1,55,7,01:12.6,2
1020,832,1,55,7,01:12.9,3
1020,840,211,18,15,01:13.3,1
1020,840,211,18,15,01:13.5,2
1020,841,51,99,11,01:13.2,1
1020,841,51,99,11,01:12.8,2
1020,842,9,10,4,0:01:13,1
1020,842,9,10,4,01:12.4,2
1020,842,9,10,4,01:12.5,3
1020,844,6,16,10,01:12.2,1
1020,844,6,16,10,01:12.3,2
1020,846,1,4,16,01:13.3,1
1020,847,3,63,18,01:14.7,1
1020,848,5,23,17,01:13.5,1
1021,1,131,44,3,01:16.1,1
1021,1,131,44,3,01:15.5,2
1021,1,131,44,3,01:14.8,3
1021,8,51,7,10,01:16.5,1
1021,8,51,7,10,01:16.5,2
1021,8,51,7,10,0:01:16,3
1021,9,3,88,20,01:18.3,1
1021,20,6,5,5,01:16.5,1
1021,20,6,5,5,01:15.9,2
1021,20,6,5,5,01:15.1,3
1021,154,210,8,9,0:01:17,1
1021,154,210,8,9,01:16.3,2
1021,154,210,8,9,0:01:16,3
1021,807,4,27,11,01:16.8,1
1021,807,4,27,11,01:16.6,2
1021,815,211,11,17,01:17.1,1
1021,817,4,3,18,01:17.3,1
1021,822,131,77,2,01:16.1,1
1021,822,131,77,2,01:15.7,2
1021,822,131,77,2,01:14.6,3
1021,825,210,20,15,01:16.1,1
1021,825,210,20,15,01:17.1,2
1021,826,5,26,13,01:16.8,1
1021,826,5,26,13,01:16.7,2
1021,830,9,33,1,01:15.8,1
1021,830,9,33,1,01:15.6,2
1021,830,9,33,1,01:14.6,3
1021,832,1,55,8,01:16.5,1
1021,832,1,55,8,01:16.3,2
1021,832,1,55,8,01:15.9,3
1021,840,211,18,19,01:17.5,1
1021,841,51,99,14,01:16.9,1
1021,841,51,99,14,01:16.8,2
1021,842,9,10,6,01:16.7,1
1021,842,9,10,6,01:16.4,2
1021,842,9,10,6,01:15.4,3
1021,844,6,16,4,01:16.3,1
1021,844,6,16,4,01:15.8,2
1021,844,6,16,4,0:01:15,3
1021,846,1,4,7,01:16.7,1
1021,846,1,4,7,01:16.1,2
1021,846,1,4,7,01:15.8,3
1021,847,3,63,16,0:01:17,1
1021,848,5,23,12,01:16.9,1
1021,848,5,23,12,01:16.7,2
1022,1,131,44,3,01:45.3,1
1022,1,131,44,3,01:43.6,2
1022,1,131,44,3,01:43.3,3
1022,8,51,7,8,01:45.8,1
1022,8,51,7,8,01:44.1,2
1022,8,51,7,8,01:44.6,3
1022,9,3,88,20,\N,1
1022,20,6,5,2,01:44.1,1
1022,20,6,5,2,0:01:43,2
1022,20,6,5,2,01:43.3,3
1022,154,210,8,11,01:45.7,1
1022,154,210,8,11,01:44.8,2
1022,807,4,27,7,01:45.9,1
1022,807,4,27,7,01:44.5,2
1022,807,4,27,7,01:44.5,3
1022,815,211,11,9,01:45.7,1
1022,815,211,11,9,01:44.7,2
1022,815,211,11,9,01:44.7,3
1022,817,4,3,6,01:45.6,1
1022,817,4,3,6,01:44.1,2
1022,817,4,3,6,01:44.3,3
1022,822,131,77,4,01:45.1,1
1022,822,131,77,4,0:01:44,2
1022,822,131,77,4,01:43.4,3
1022,825,210,20,10,01:45.8,1
1022,825,210,20,10,01:44.7,2
1022,825,210,20,10,01:45.1,3
1022,826,5,26,18,01:46.5,1
1022,830,9,33,5,01:44.6,1
1022,830,9,33,5,01:44.1,2
1022,830,9,33,5,01:43.7,3
1022,832,1,55,17,01:46.5,1
1022,840,211,18,13,0:01:46,1
1022,840,211,18,13,0:01:45,2
1022,841,51,99,15,01:45.6,1
1022,842,5,10,16,01:46.4,1
1022,844,6,16,1,01:43.6,1
1022,844,6,16,1,01:42.9,2
1022,844,6,16,1,01:42.5,3
1022,846,1,4,12,01:46.2,1
1022,846,1,4,12,01:44.8,2
1022,847,3,63,19,01:47.5,1
1022,848,9,23,14,01:45.5,1
1022,848,9,23,14,01:45.8,2
1023,1,131,44,2,01:20.3,1
1023,1,131,44,2,01:19.5,2
1023,1,131,44,2,01:19.3,3
1023,8,51,7,10,01:20.6,1
1023,8,51,7,10,01:20.5,2
1023,9,3,88,19,01:22.4,1
1023,20,6,5,4,01:20.4,1
1023,20,6,5,4,01:19.7,2
1023,20,6,5,4,01:19.5,3
1023,154,210,8,16,01:20.8,1
1023,807,4,27,6,01:20.2,1
1023,807,4,27,6,01:20.3,2
1023,807,4,27,6,0:01:20,3
1023,815,211,11,17,01:21.3,1
1023,817,4,3,5,01:20.4,1
1023,817,4,3,5,01:19.8,2
1023,817,4,3,5,01:19.8,3
1023,822,131,77,3,01:20.2,1
1023,822,131,77,3,0:01:20,2
1023,822,131,77,3,01:19.4,3
1023,825,210,20,12,01:20.6,1
1023,825,210,20,12,01:20.6,2
1023,826,5,26,13,01:20.7,1
1023,826,5,26,13,01:20.6,2
1023,830,9,33,20,\N,1
1023,832,1,55,7,01:20.4,1
1023,832,1,55,7,01:20.2,2
1023,832,1,55,7,01:20.5,3
1023,840,211,18,9,01:20.6,1
1023,840,211,18,9,01:20.5,2
1023,841,51,99,11,01:20.7,1
1023,841,51,99,11,01:20.5,2
1023,842,5,10,15,01:20.5,1
1023,842,5,10,15,01:21.1,2
1023,844,6,16,1,01:20.1,1
1023,844,6,16,1,01:19.6,2
1023,844,6,16,1,01:19.3,3
1023,846,1,4,14,01:20.6,1
1023,846,1,4,14,01:21.1,2
1023,847,3,63,18,01:21.8,1
1023,848,9,23,8,01:20.4,1
1023,848,9,23,8,0:01:20,2
1024,1,131,44,2,01:37.6,1
1024,1,131,44,2,01:36.9,2
1024,1,131,44,2,01:36.4,3
1024,8,51,7,13,01:39.5,1
1024,8,51,7,13,01:38.9,2
1024,9,3,88,19,01:41.2,1
1024,20,6,5,3,01:38.4,1
1024,20,6,5,3,01:36.7,2
1024,20,6,5,3,01:36.4,3
1024,154,210,8,17,01:40.3,1
1024,807,4,27,8,0:01:39,1
1024,807,4,27,8,01:38.6,2
1024,807,4,27,8,01:38.3,3
1024,815,211,11,10,01:39.9,1
1024,815,211,11,10,01:38.5,2
1024,817,4,3,20,\N,1
1024,822,131,77,5,01:37.3,1
1024,822,131,77,5,01:37.1,2
1024,822,131,77,5,01:37.1,3
1024,825,210,20,14,01:39.9,1
1024,825,210,20,14,01:39.7,2
1024,826,5,26,15,0:01:40,1
1024,830,9,33,4,01:38.5,1
1024,830,9,33,4,01:37.1,2
1024,830,9,33,4,01:36.8,3
1024,832,1,55,7,01:38.9,1
1024,832,1,55,7,0:01:38,2
1024,832,1,55,7,01:37.8,3
1024,840,211,18,16,0:01:40,1
1024,841,51,99,11,01:39.3,1
1024,841,51,99,11,01:38.7,2
1024,842,5,10,12,01:39.1,1
1024,842,5,10,12,01:38.7,2
1024,844,6,16,1,0:01:38,1
1024,844,6,16,1,01:36.7,2
1024,844,6,16,1,01:36.2,3
1024,846,1,4,9,01:38.6,1
1024,846,1,4,9,01:37.6,2
1024,846,1,4,9,01:38.3,3
1024,847,3,63,18,01:40.9,1
1024,848,9,23,6,01:39.1,1
1024,848,9,23,6,01:37.9,2
1024,848,9,23,6,01:37.4,3
1025,1,131,44,2,01:33.2,1
1025,1,131,44,2,01:33.1,2
1025,1,131,44,2,0:01:32,3
1025,8,51,7,16,01:34.8,1
1025,9,3,88,18,01:36.5,1
1025,20,6,5,3,0:01:33,1
1025,20,6,5,3,01:32.5,2
1025,20,6,5,3,01:32.1,3
1025,154,210,8,9,01:34.3,1
1025,154,210,8,9,01:33.6,2
1025,154,210,8,9,01:33.5,3
1025,807,4,27,7,01:34.2,1
1025,807,4,27,7,01:33.9,2
1025,807,4,27,7,01:33.3,3
1025,815,211,11,12,01:34.3,1
1025,815,211,11,12,0:01:34,2
1025,817,4,3,10,01:34.1,1
1025,817,4,3,10,01:33.9,2
1025,817,4,3,10,01:33.7,3
1025,822,131,77,5,01:33.4,1
1025,822,131,77,5,01:33.3,2
1025,822,131,77,5,01:32.6,3
1025,825,210,20,14,01:33.9,1
1025,825,210,20,14,01:34.1,2
1025,826,5,26,20,01:39.5,1
1025,830,9,33,4,01:33.4,1
1025,830,9,33,4,01:32.6,2
1025,830,9,33,4,01:32.3,3
1025,832,1,55,6,01:34.2,1
1025,832,1,55,6,01:33.8,2
1025,832,1,55,6,01:33.2,3
1025,840,211,18,15,01:34.3,1
1025,840,211,18,15,01:34.2,2
1025,841,51,99,13,01:34.8,1
1025,841,51,99,13,0:01:34,2
1025,842,5,10,11,01:34.5,1
1025,842,5,10,11,0:01:34,2
1025,844,6,16,1,01:33.6,1
1025,844,6,16,1,01:32.4,2
1025,844,6,16,1,01:31.6,3
1025,846,1,4,8,01:34.2,1
1025,846,1,4,8,01:33.7,2
1025,846,1,4,8,01:33.3,3
1025,847,3,63,17,01:35.4,1
1025,848,9,23,19,01:39.2,1
1026,1,131,44,4,01:28.7,1
1026,1,131,44,4,01:27.8,2
1026,1,131,44,4,01:27.3,3
1026,8,51,7,13,01:29.6,1
1026,8,51,7,13,01:29.4,2
1026,9,3,88,20,\N,1
1026,20,6,5,1,0:01:29,1
1026,20,6,5,1,01:28.2,2
1026,20,6,5,1,01:27.1,3
1026,154,210,8,10,01:29.6,1
1026,154,210,8,10,01:29.1,2
1026,154,210,8,10,01:29.3,3
1026,807,4,27,15,01:29.6,1
1026,807,4,27,15,01:30.1,2
1026,815,211,11,17,01:30.3,1
1026,817,4,3,16,01:29.8,1
1026,822,131,77,3,01:28.9,1
1026,822,131,77,3,01:27.7,2
1026,822,131,77,3,01:27.3,3
1026,825,210,20,19,\N,1
1026,826,5,26,14,01:29.7,1
1026,826,5,26,14,01:29.6,2
1026,830,9,33,5,01:28.8,1
1026,830,9,33,5,01:28.5,2
1026,830,9,33,5,01:27.9,3
1026,832,1,55,7,0:01:29,1
1026,832,1,55,7,01:28.6,2
1026,832,1,55,7,01:28.3,3
1026,840,211,18,12,01:29.6,1
1026,840,211,18,12,01:29.3,2
1026,841,51,99,11,01:29.6,1
1026,841,51,99,11,01:29.3,2
1026,842,5,10,9,01:29.4,1
1026,842,5,10,9,01:28.8,2
1026,842,5,10,9,01:28.8,3
1026,844,6,16,2,01:28.4,1
1026,844,6,16,2,01:28.2,2
1026,844,6,16,2,01:27.3,3
1026,846,1,4,8,01:28.9,1
1026,846,1,4,8,01:28.6,2
1026,846,1,4,8,01:28.5,3
1026,847,3,63,18,01:30.4,1
1026,848,9,23,6,01:29.4,1
1026,848,9,23,6,01:28.2,2
1026,848,9,23,6,01:27.9,3
1027,1,131,44,4,01:16.4,1
1027,1,131,44,4,01:15.7,2
1027,1,131,44,4,01:15.3,3
1027,8,51,7,14,01:17.2,1
1027,8,51,7,14,0:01:17,2
1027,9,3,88,20,01:20.2,1
1027,20,6,5,3,01:16.7,1
1027,20,6,5,3,01:15.9,2
1027,20,6,5,3,01:15.2,3
1027,154,210,8,18,01:18.6,1
1027,807,4,27,12,01:17.6,1
1027,807,4,27,12,01:16.9,2
1027,815,211,11,11,01:17.5,1
1027,815,211,11,11,01:16.7,2
1027,817,4,3,13,01:17.3,1
1027,817,4,3,13,01:16.9,2
1027,822,131,77,6,01:17.1,1
1027,822,131,77,6,01:15.9,2
1027,822,131,77,6,01:15.3,3
1027,825,210,20,17,01:18.4,1
1027,826,5,26,9,0:01:17,1
1027,826,5,26,9,01:16.7,2
1027,826,5,26,9,01:16.5,3
1027,830,9,33,1,01:15.9,1
1027,830,9,33,1,01:16.1,2
1027,830,9,33,1,01:14.8,3
1027,832,1,55,7,0:01:17,1
1027,832,1,55,7,01:16.3,2
1027,832,1,55,7,0:01:16,3
1027,840,211,18,16,01:18.1,1
1027,841,51,99,15,01:17.8,1
1027,841,51,99,15,01:17.3,2
1027,842,5,10,10,01:17.1,1
1027,842,5,10,10,01:16.7,2
1027,842,5,10,10,01:16.6,3
1027,844,6,16,2,01:16.4,1
1027,844,6,16,2,01:16.2,2
1027,844,6,16,2,0:01:15,3
1027,846,1,4,8,01:17.1,1
1027,846,1,4,8,01:16.4,2
1027,846,1,4,8,01:16.3,3
1027,847,3,63,19,01:18.8,1
1027,848,9,23,5,01:16.2,1
1027,848,9,23,5,01:16.6,2
1027,848,9,23,5,01:15.3,3
1028,1,131,44,5,01:33.5,1
1028,1,131,44,5,0:01:33,2
1028,1,131,44,5,01:32.3,3
1028,8,51,7,17,01:34.4,1
1028,9,3,88,20,01:35.9,1
1028,20,6,5,2,01:33.8,1
1028,20,6,5,2,01:33.8,2
1028,20,6,5,2,0:01:32,3
1028,154,210,8,15,01:34.2,1
1028,154,210,8,15,01:34.2,2
1028,807,4,27,11,01:34.1,1
1028,807,4,27,11,01:33.8,2
1028,815,211,11,19,01:35.8,1
1028,817,4,3,9,01:33.8,1
1028,817,4,3,9,01:33.6,2
1028,817,4,3,9,01:33.5,3
1028,822,131,77,1,01:33.8,1
1028,822,131,77,1,01:33.2,2
1028,822,131,77,1,0:01:32,3
1028,825,210,20,12,01:33.8,1
1028,825,210,20,12,0:01:34,2
1028,826,5,26,13,01:34.1,1
1028,826,5,26,13,0:01:34,2
1028,830,9,33,3,01:33.5,1
1028,830,9,33,3,01:33.1,2
1028,830,9,33,3,01:32.1,3
1028,832,1,55,7,01:33.9,1
1028,832,1,55,7,01:33.4,2
1028,832,1,55,7,01:32.8,3
1028,840,211,18,14,01:33.9,1
1028,840,211,18,14,01:34.1,2
1028,841,51,99,16,01:34.2,1
1028,842,5,10,10,01:33.6,1
1028,842,5,10,10,01:33.7,2
1028,842,5,10,10,01:33.6,3
1028,844,6,16,4,0:01:34,1
1028,844,6,16,4,01:32.8,2
1028,844,6,16,4,01:32.1,3
1028,846,1,4,8,01:33.4,1
1028,846,1,4,8,01:33.3,2
1028,846,1,4,8,01:33.2,3
1028,847,3,63,18,01:35.4,1
1028,848,9,23,6,0:01:34,1
1028,848,9,23,6,01:32.9,2
1028,848,9,23,6,01:32.5,3
1029,1,131,44,3,01:08.6,1
1029,1,131,44,3,01:08.1,2
1029,1,131,44,3,01:07.7,3
1029,8,51,7,9,01:09.3,1
1029,8,51,7,9,01:08.9,2
1029,8,51,7,9,0:01:09,3
1029,9,3,88,19,01:10.6,1
1029,20,6,5,2,01:08.6,1
1029,20,6,5,2,0:01:08,2
1029,20,6,5,2,01:07.6,3
1029,154,210,8,8,01:09.2,1
1029,154,210,8,8,01:08.7,2
1029,154,210,8,8,01:08.9,3
1029,807,4,27,14,0:01:09,1
1029,807,4,27,14,01:08.9,2
1029,815,211,11,15,01:09.3,1
1029,815,211,11,15,0:01:09,2
1029,817,4,3,12,01:09.1,1
1029,817,4,3,12,01:08.9,2
1029,822,131,77,5,01:08.5,1
1029,822,131,77,5,01:08.2,2
1029,822,131,77,5,01:07.9,3
1029,825,210,20,10,01:08.9,1
1029,825,210,20,10,01:08.8,2
1029,825,210,20,10,0:01:09,3
1029,826,5,26,16,01:09.3,1
1029,830,9,33,1,01:08.2,1
1029,830,9,33,1,01:07.5,2
1029,830,9,33,1,01:07.5,3
1029,832,1,55,20,\N,1
1029,840,211,18,17,01:09.5,1
1029,841,51,99,13,01:09.2,1
1029,841,51,99,13,01:08.9,2
1029,842,5,10,7,01:08.9,1
1029,842,5,10,7,01:08.8,2
1029,842,5,10,7,01:08.8,3
1029,844,6,16,4,01:08.5,1
1029,844,6,16,4,01:07.9,2
1029,844,6,16,4,01:07.7,3
1029,846,1,4,11,01:08.9,1
1029,846,1,4,11,01:08.9,2
1029,847,3,63,18,01:10.1,1
1029,848,9,23,6,01:08.5,1
1029,848,9,23,6,01:08.1,2
1029,848,9,23,6,01:07.9,3
1030,1,131,44,1,01:35.9,1
1030,1,131,44,1,01:35.6,2
1030,1,131,44,1,01:34.8,3
1030,8,51,7,18,01:38.4,1
1030,9,3,88,20,01:39.2,1
1030,20,6,5,5,0:01:37,1
